Survey,UserID,ExplanationType,QuestionType,QuestionNumber,Environment,Answer,LikertRating
2,18,Plan Explanation,This explanation of how the agent works is satisfying.,14,Seaquest,Strongly Agree,5
2,18,Plan Explanation,"Using the explanation, I can predict the agent's next action",14,Seaquest,Strongly Agree,5
2,19,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",0,Breakout,Neutral,3
2,19,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,0,Breakout,Strongly Disagree,1
2,19,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,0,Breakout,Disagree,2
2,19,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",0,Breakout,Disagree,2
2,19,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",1,SpaceInvaders,Disagree,2
2,19,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,1,SpaceInvaders,Strongly Disagree,1
2,19,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,1,SpaceInvaders,Disagree,2
2,19,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",1,SpaceInvaders,Disagree,2
2,19,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",2,Seaquest,Disagree,2
2,19,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,2,Seaquest,Strongly Disagree,1
2,19,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,2,Seaquest,Disagree,2
2,19,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",2,Seaquest,Strongly Disagree,1
2,19,Grad-CAM,"From the explanation, I understand how the agent works.",3,Breakout,Disagree,2
2,19,Grad-CAM,This explanation of how the agent works has sufficient detail.,3,Breakout,Strongly Disagree,1
2,19,Grad-CAM,This explanation of how the agent works is satisfying.,3,Breakout,Disagree,2
2,19,Grad-CAM,"Using the explanation, I can predict the agent's next action",3,Breakout,Disagree,2
2,19,Grad-CAM,"From the explanation, I understand how the agent works.",4,SpaceInvaders,Disagree,2
2,19,Grad-CAM,This explanation of how the agent works has sufficient detail.,4,SpaceInvaders,Strongly Disagree,1
2,19,Grad-CAM,This explanation of how the agent works is satisfying.,4,SpaceInvaders,Disagree,2
2,19,Grad-CAM,"Using the explanation, I can predict the agent's next action",4,SpaceInvaders,Disagree,2
2,19,Grad-CAM,"From the explanation, I understand how the agent works.",5,Seaquest,Strongly Disagree,1
2,19,Grad-CAM,This explanation of how the agent works has sufficient detail.,5,Seaquest,Strongly Disagree,1
2,19,Grad-CAM,This explanation of how the agent works is satisfying.,5,Seaquest,Disagree,2
2,19,Grad-CAM,"Using the explanation, I can predict the agent's next action",5,Seaquest,Disagree,2
2,19,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",6,Breakout,Agree,4
2,19,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,6,Breakout,Neutral,3
2,19,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,6,Breakout,Disagree,2
2,19,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",6,Breakout,Agree,4
2,19,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",7,SpaceInvaders,Neutral,3
2,19,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,7,SpaceInvaders,Neutral,3
2,19,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,7,SpaceInvaders,Strongly Disagree,1
2,19,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",7,SpaceInvaders,Disagree,2
2,19,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",8,Seaquest,Agree,4
2,19,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,8,Seaquest,Neutral,3
2,19,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,8,Seaquest,Disagree,2
2,19,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",8,Seaquest,Agree,4
2,19,Skill Explanation,"From the explanation, I understand how the agent works.",9,Breakout,Neutral,3
2,19,Skill Explanation,This explanation of how the agent works has sufficient detail.,9,Breakout,Neutral,3
2,19,Skill Explanation,This explanation of how the agent works is satisfying.,9,Breakout,Disagree,2
2,19,Skill Explanation,"Using the explanation, I can predict the agent's next action",9,Breakout,Disagree,2
2,19,Skill Explanation,"From the explanation, I understand how the agent works.",10,SpaceInvaders,Disagree,2
2,19,Skill Explanation,This explanation of how the agent works has sufficient detail.,10,SpaceInvaders,Disagree,2
2,19,Skill Explanation,This explanation of how the agent works is satisfying.,10,SpaceInvaders,Disagree,2
2,19,Skill Explanation,"Using the explanation, I can predict the agent's next action",10,SpaceInvaders,Disagree,2
2,19,Skill Explanation,"From the explanation, I understand how the agent works.",11,Seaquest,Agree,4
2,19,Skill Explanation,This explanation of how the agent works has sufficient detail.,11,Seaquest,Disagree,2
2,19,Skill Explanation,This explanation of how the agent works is satisfying.,11,Seaquest,Disagree,2
2,19,Skill Explanation,"Using the explanation, I can predict the agent's next action",11,Seaquest,Neutral,3
2,19,Plan Explanation,This explanation of how the agent works is satisfying.,11,Seaquest,Agree,4
2,19,Plan Explanation,"Using the explanation, I can predict the agent's next action",12,Breakout,Agree,4
2,19,Plan Explanation,"From the explanation, I understand how the agent works.",12,Breakout,Agree,4
2,19,Plan Explanation,This explanation of how the agent works has sufficient detail.,12,Breakout,Neutral,3
2,19,Plan Explanation,"From the explanation, I understand how the agent works.",13,SpaceInvaders,Agree,4
2,19,Plan Explanation,"From the explanation, I understand how the agent works.",13,SpaceInvaders,Agree,4
2,19,Plan Explanation,This explanation of how the agent works is satisfying.,13,SpaceInvaders,Agree,4
2,19,Plan Explanation,This explanation of how the agent works has sufficient detail.,13,SpaceInvaders,Neutral,3
2,19,Plan Explanation,This explanation of how the agent works has sufficient detail.,14,Seaquest,Disagree,2
2,19,Plan Explanation,"Using the explanation, I can predict the agent's next action",14,Seaquest,Agree,4
2,19,Plan Explanation,This explanation of how the agent works is satisfying.,14,Seaquest,Neutral,3
2,19,Plan Explanation,"Using the explanation, I can predict the agent's next action",14,Seaquest,Neutral,3
2,20,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",0,Breakout,Disagree,2
2,20,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,0,Breakout,Neutral,3
2,20,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,0,Breakout,Strongly Agree,5
2,20,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",0,Breakout,Disagree,2
2,20,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",1,SpaceInvaders,Disagree,2
2,20,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,1,SpaceInvaders,Disagree,2
2,20,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,1,SpaceInvaders,Agree,4
2,20,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",1,SpaceInvaders,Disagree,2
2,20,Perturbation-based Saliency Map,"From the explanation, I understand how the agent works.",2,Seaquest,Disagree,2
2,20,Perturbation-based Saliency Map,This explanation of how the agent works has sufficient detail.,2,Seaquest,Disagree,2
2,20,Perturbation-based Saliency Map,This explanation of how the agent works is satisfying.,2,Seaquest,Agree,4
2,20,Perturbation-based Saliency Map,"Using the explanation, I can predict the agent's next action",2,Seaquest,Disagree,2
2,20,Grad-CAM,"From the explanation, I understand how the agent works.",3,Breakout,Neutral,3
2,20,Grad-CAM,This explanation of how the agent works has sufficient detail.,3,Breakout,Agree,4
2,20,Grad-CAM,This explanation of how the agent works is satisfying.,3,Breakout,Agree,4
2,20,Grad-CAM,"Using the explanation, I can predict the agent's next action",3,Breakout,Disagree,2
2,20,Grad-CAM,"From the explanation, I understand how the agent works.",4,SpaceInvaders,Neutral,3
2,20,Grad-CAM,This explanation of how the agent works has sufficient detail.,4,SpaceInvaders,Neutral,3
2,20,Grad-CAM,This explanation of how the agent works is satisfying.,4,SpaceInvaders,Agree,4
2,20,Grad-CAM,"Using the explanation, I can predict the agent's next action",4,SpaceInvaders,Disagree,2
2,20,Grad-CAM,"From the explanation, I understand how the agent works.",5,Seaquest,Disagree,2
2,20,Grad-CAM,This explanation of how the agent works has sufficient detail.,5,Seaquest,Disagree,2
2,20,Grad-CAM,This explanation of how the agent works is satisfying.,5,Seaquest,Agree,4
2,20,Grad-CAM,"Using the explanation, I can predict the agent's next action",5,Seaquest,Disagree,2
2,20,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",6,Breakout,Agree,4
2,20,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,6,Breakout,Agree,4
2,20,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,6,Breakout,Agree,4
2,20,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",6,Breakout,Strongly Agree,5
2,20,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",7,SpaceInvaders,Disagree,2
2,20,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,7,SpaceInvaders,Neutral,3
2,20,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,7,SpaceInvaders,Agree,4
2,20,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",7,SpaceInvaders,Strongly Agree,5
2,20,Dataset Similarity Explanation,"From the explanation, I understand how the agent works.",8,Seaquest,Disagree,2
2,20,Dataset Similarity Explanation,This explanation of how the agent works has sufficient detail.,8,Seaquest,Neutral,3
2,20,Dataset Similarity Explanation,This explanation of how the agent works is satisfying.,8,Seaquest,Agree,4
2,20,Dataset Similarity Explanation,"Using the explanation, I can predict the agent's next action",8,Seaquest,Agree,4
2,20,Skill Explanation,"From the explanation, I understand how the agent works.",9,Breakout,Agree,4
2,20,Skill Explanation,This explanation of how the agent works has sufficient detail.,9,Breakout,Agree,4
2,20,Skill Explanation,This explanation of how the agent works is satisfying.,9,Breakout,Agree,4
2,20,Skill Explanation,"Using the explanation, I can predict the agent's next action",9,Breakout,Agree,4
2,20,Skill Explanation,"From the explanation, I understand how the agent works.",10,SpaceInvaders,Agree,4
2,20,Skill Explanation,This explanation of how the agent works has sufficient detail.,10,SpaceInvaders,Agree,4
2,20,Skill Explanation,This explanation of how the agent works is satisfying.,10,SpaceInvaders,Agree,4
2,20,Skill Explanation,"Using the explanation, I can predict the agent's next action",10,SpaceInvaders,Agree,4
2,20,Skill Explanation,"From the explanation, I understand how the agent works.",11,Seaquest,Agree,4
2,20,Skill Explanation,This explanation of how the agent works has sufficient detail.,11,Seaquest,Agree,4
2,20,Skill Explanation,This explanation of how the agent works is satisfying.,11,Seaquest,Agree,4
2,20,Skill Explanation,"Using the explanation, I can predict the agent's next action",11,Seaquest,Agree,4
2,20,Plan Explanation,This explanation of how the agent works is satisfying.,11,Seaquest,Strongly Agree,5
2,20,Plan Explanation,"Using the explanation, I can predict the agent's next action",12,Breakout,Strongly Agree,5
2,20,Plan Explanation,"From the explanation, I understand how the agent works.",12,Breakout,Strongly Agree,5
2,20,Plan Explanation,This explanation of how the agent works has sufficient detail.,12,Breakout,Strongly Agree,5
2,20,Plan Explanation,"From the explanation, I understand how the agent works.",13,SpaceInvaders,Strongly Agree,5
2,20,Plan Explanation,"From the explanation, I understand how the agent works.",13,SpaceInvaders,Strongly Agree,5
2,20,Plan Explanation,This explanation of how the agent works is satisfying.,13,SpaceInvaders,Strongly Agree,5
2,20,Plan Explanation,This explanation of how the agent works has sufficient detail.,13,SpaceInvaders,Strongly Agree,5
2,20,Plan Explanation,This explanation of how the agent works has sufficient detail.,14,Seaquest,Strongly Agree,5
2,20,Plan Explanation,"Using the explanation, I can predict the agent's next action",14,Seaquest,Strongly Agree,5
2,20,Plan Explanation,This explanation of how the agent works is satisfying.,14,Seaquest,Strongly Agree,5
2,20,Plan Explanation,"Using the explanation, I can predict the agent's next action",14,Seaquest,Strongly Agree,5
